Cell_name	Zvalue	Color	Cluster	ATM	CFLAR
MGH36_P4_C03	NA	black	0	0	2.5924
MGH36_P4_C04	NA	black	0	0	1.6835
MGH36_P4_C05	-2.00560911618	black	0	2.5067	1.4911
MGH36_P4_C06	-0.766912580587	green3	2	0.16221	3.8865
MGH36_P4_C07	-1.77478567745	black	0	0.13356	5.0767
MGH36_P4_C08	-0.282811745364	green3	2	1.8722	2.5531
MGH36_P4_C10	-0.0496346055173	green3	2	0.40163	2.9579
MGH36_P4_C11	0.226801246274	green3	2	0.073135	2.5624
MGH36_P4_C12	0.133878340448	green3	2	0.052416	2.6844
MGH36_P4_D01	-0.741376303006	green3	2	0.12829	3.8144
MGH36_P4_D02	0.0190693457355	green3	2	0.17887	2.8262
MGH36_P4_D05	-0.244308505625	green3	2	0.60502	3.5833
MGH36_P4_D07	0.380795629209	green3	2	0.17505	2.3013
MGH36_P4_D08	0.580484113938	green3	2	0.079975	2.0959
MGH36_P4_D09	-0.0241130562108	green3	2	0.81147	3.0402
MGH36_P4_D10	-0.0581550856937	green3	2	1.229	2.6397
MGH36_P4_D11	NA	black	0	0	2.1467
MGH36_P4_D12	0.267323843043	green3	2	0.12697	2.4895
MGH36_P4_E01	0.441707621768	green3	2	0.037031	2.306
MGH36_P4_E02	0.41763096058	green3	2	0.11503	2.2895
MGH36_P4_E04	-0.640497206097	green3	2	0.14012	3.6986
MGH36_P4_E06	0.334464929856	green3	2	0.044044	2.4367
MGH36_P4_E07	-1.38065793821	red	1	3.3633	2.2987
MGH36_P4_E08	NA	black	0	0	5.858
MGH36_P4_E09	0.45022732542	green3	2	0.14405	2.2231
MGH36_P4_E10	0.226410729683	green3	2	0.23511	2.5021
MGH36_P4_E11	-1.63558561718	black	0	0.07861	4.7986
MGH36_P4_E12	1.60525605117	black	0	4.7646	3.4589
MGH36_P4_F01	-1.64815766961	black	0	0.096262	4.8484
MGH36_P4_F02	-0.124564234236	green3	2	0.22033	3.0409
MGH36_P4_F03	0.128524845481	green3	2	0.22033	2.6595
MGH36_P4_F04	-0.609674923533	green3	2	2.6915	2.5283
MGH36_P4_F05	0.0402691424798	green3	2	0.2762	2.7904
MGH36_P4_F06	-0.0257941381815	green3	2	0.064883	2.8824
MGH36_P4_F07	0.203916600654	green3	2	2.5185	3.0668
MGH36_P4_F09	0.736048803989	green3	2	0.073135	1.8945
MGH36_P4_F10	0.904954000307	green3	2	0.04684	1.7018
MGH36_P4_F11	-0.223136029632	green3	2	0.20539	3.1797
MGH36_P4_F12	0.20856248234	green3	2	0.042644	2.5938
MGH36_P4_G01	0.239534401484	green3	2	4.8514	3.0529
MGH36_P4_G02	0.335071665468	green3	2	0.41251	2.1541
MGH36_P4_G03	4.05699070175	black	0	2.6043	5.8646
MGH36_P4_G04	NA	black	0	0	2.3746
MGH36_P4_G05	-0.87463421017	green3	2	0.2302	4.1267
MGH36_P4_G06	NA	black	0	0	2.3649
MGH36_P4_G08	-0.369269837561	green3	2	1.3901	1.9642
MGH36_P4_G09	-0.29133841951	green3	2	0.059355	3.2071
MGH36_P4_G10	0.124542792375	green3	2	0.16993	2.6763
MGH36_P4_G11	-0.457003556257	green3	2	2.0861	2.4526
MGH36_P4_H01	0.154359561461	green3	2	0.59359	2.3818
MGH36_P4_H02	NA	black	0	0	2.1868
MGH36_P4_H03	-0.10671025879	green3	2	0.73552	3.3577
MGH36_P4_H04	0.564123690192	green3	2	0.12829	2.0745
MGH36_P4_H05	NA	black	0	0	2.2681
MGH36_P4_H09	-0.0338088854027	green3	2	0.30451	2.9142
MGH36_P4_H12	0.545028646239	green3	2	0.16221	2.069
MGH36_P6_A02	-0.762412847401	green3	2	1.4319	1.2179
MGH36_P6_A04	0.676434043323	green3	2	0.10836	1.937
MGH36_P6_A05	0.298677277749	green3	2	0.15445	2.433
MGH36_P6_A07	NA	black	0	0	2.237
MGH36_P6_A08	0.106714715534	green3	2	0.067639	2.7163
MGH36_P6_A09	NA	black	0	0	4.9179
MGH36_P6_A10	0.336390861714	green3	2	0.053806	2.43
MGH36_P6_A11	1.53269789827	black	0	0.028569	0.89297
MGH36_P6_B03	-0.0978481507291	green3	2	0.18142	2.9929
MGH36_P6_B04	-1.92020659857	black	0	2.1798	1.1979
MGH36_P6_B05	0.847766502659	green3	2	0.063503	1.7562
MGH36_P6_B06	0.483630062746	green3	2	0.16736	2.1551
MGH36_P6_B10	-0.0196548870671	green3	2	1.0475	2.6262
MGH36_P6_B11	1.02749847332	green3	2	0.077243	1.4911
MGH36_P6_B12	1.04710243742	green3	2	0.060739	1.4911
MGH36_P6_C02	NA	black	0	0	1.7816
MGH36_P6_C03	NA	black	0	0	2.5013
MGH36_P6_C04	0.66460737885	green3	2	0.044044	2.0179
MGH36_P6_C05	-1.25722753909	red	1	0.074505	4.3613
MGH36_P6_C06	0.557955758037	green3	2	0.069015	2.1349
MGH36_P6_C07	0.560684107602	green3	2	0.19283	2.0126
MGH36_P6_C08	0.563923781733	green3	2	0.49978	1.3651
MGH36_P6_C09	NA	black	0	0	2.7596
MGH36_P6_C11	0.502582006989	green3	2	0.24123	2.0503
MGH36_P6_C12	0.858331493951	green3	2	0.028569	1.7853
MGH36_P6_D01	NA	black	0	0	1.3016
MGH36_P6_D02	NA	black	0	0	1.7978
MGH36_P6_D03	-2.43318080762	black	0	0.19535	6.0268
MGH36_P6_D04	-0.360974234415	green3	2	0.24853	3.4082
MGH36_P6_D05	0.449071991055	green3	2	0.084064	2.2675
MGH36_P6_D06	-1.40289479001	red	1	0.042644	4.4745
MGH36_P6_D07	0.318022364897	green3	2	0.041243	2.4584
MGH36_P6_D08	0.306595111266	green3	2	0.090853	2.4521
MGH36_P6_D10	0.324870493285	green3	2	0.10299	2.4222
MGH36_P6_D11	-0.860159510709	green3	2	2.8166	2.4079
MGH36_P6_E02	-0.043376272991	green3	2	0.26544	2.9252
MGH36_P6_E03	-0.772023132272	green3	2	2.2824	2.2612
MGH36_P6_E04	0.425813069365	green3	2	0.055196	2.3156
MGH36_P6_E05	0.426436030022	green3	2	0.1137	2.2783
MGH36_P6_E06	0.41757721083	green3	2	0.26063	2.1715
MGH36_P6_E07	-1.5349016179	black	0	0.052416	4.6371
MGH36_P6_E08	0.87905691525	green3	2	3.0795	3.4054
MGH36_P6_E09	-1.46504265836	red	1	3.0031	2.1316
MGH36_P6_E10	0.758111782487	green3	2	0.22651	1.6457
MGH36_P6_E11	0.389289066554	green3	2	0.30685	2.1731
MGH36_P6_E12	0.370344699903	green3	2	0.17632	2.3159
MGH36_P6_F01	0.796634595187	green3	2	0.055196	1.8343
MGH36_P6_F04	0.56136164027	green3	2	0.10969	2.0956
MGH36_P6_F06	0.6367815869	green3	2	0.0071955	2.0847
MGH36_P6_F07	0.767332666456	green3	2	0.066261	1.8604
MGH36_P6_F08	-0.159873569179	green3	2	1.1117	1.85
MGH36_P6_F10	-2.90372213913	black	0	3.1423	1.4626
MGH36_P6_F12	0.659056562062	green3	2	0.051024	2.0186
MGH36_P6_G01	0.482173593007	green3	2	0.077243	2.2284
MGH36_P6_G02	-2.39728375731	black	0	0.13619	5.7984
MGH36_P6_G03	-0.164464024847	green3	2	0.1003	3.0632
MGH36_P6_G04	0.512560946413	green3	2	0.10702	2.1651
MGH36_P6_G05	0.563715421647	green3	2	0.07861	2.1194
MGH36_P6_G06	-0.191644706047	green3	2	1.7364	2.6196
MGH36_P6_G07	0.326267981768	green3	2	0.12035	2.4117
MGH36_P6_G08	-0.00931227821528	green3	2	0.1137	2.8639
MGH36_P6_G09	NA	black	0	0	1.7022
MGH36_P6_G10	0.675732124944	green3	2	0.062122	1.9862
MGH36_P6_G11	-1.38980750218	red	1	0.12829	4.6098
MGH36_P6_G12	NA	black	0	0	1.9313
MGH36_P6_H06	0.536700746322	green3	2	0.031395	2.1906
MGH36_P6_H07	0.7846680545	green3	2	0.049631	1.8564
MGH36_P6_H10	-0.930001675561	green3	2	2.9551	2.4084
MGH36_P6_H12	0.478955225742	green3	2	0.42868	1.7987
MGH36_P7_A01	0.418818348824	green3	2	0.03984	2.3331
MGH36_P7_A02	0.405420971047	green3	2	0.1137	2.3071
MGH36_P7_A03	-0.15116554318	green3	2	1.251	2.3176
MGH36_P7_A04	NA	black	0	0	2.8131
MGH36_P7_A06	-0.12930952898	green3	2	1.0731	1.8168
MGH36_P7_A07	0.0752310725146	green3	2	0.57628	2.6443
MGH36_P7_A08	NA	black	0	0	1.4212
MGH36_P7_A09	1.32019008016	green3	2	0.13619	0.93584
MGH36_P7_A10	0.172078167457	green3	2	0.17505	2.6067
MGH36_P7_A11	0.0711046204109	green3	2	0.86948	1.4425
MGH36_P7_A12	NA	black	0	0	2.4694
MGH36_P7_B01	NA	black	0	0	1.8852
MGH36_P7_B02	-0.229769265995	green3	2	1.4621	2.3824
MGH36_P7_B03	0.355020969297	green3	2	0.17505	2.3394
MGH36_P7_B04	NA	black	0	0	1.8548
MGH36_P7_B06	NA	black	0	0	2.8887
MGH36_P7_B07	0.835911862308	green3	2	0.20789	1.5504
MGH36_P7_B08	0.764915771201	green3	2	0.16864	1.7294
MGH36_P7_B09	-0.0127822102656	green3	2	0.10165	2.8679
MGH36_P7_B10	-0.948416646635	green3	2	1.9302	1.8294
MGH36_P7_B11	-1.61126606281	black	0	0.19156	5.0173
MGH36_P7_B12	0.890569450162	green3	2	0.082703	1.6722
MGH36_P7_C11	-0.554974331979	green3	2	1.6717	2.0395
MGH36_P7_D01	0.283343468147	green3	2	0.052416	2.4975
MGH36_P7_D02	0.0124517872834	green3	2	0.10165	2.8351
MGH36_P7_D03	-3.37221416432	black	0	0.098958	6.7273
MGH36_P7_D05	1.3279222546	green3	2	0.14926	0.8883
MGH36_P7_D06	0.410385567426	green3	2	0.1375	2.2845
MGH36_P7_D07	0.0679243004361	green3	2	0.85679	1.9583
MGH36_P7_D08	1.06564728426	green3	2	0.13488	1.3306
MGH36_P7_D09	0.909724485572	green3	2	0.20664	1.4308
MGH36_P7_D10	0.561420968334	green3	2	0.2762	1.9038
MGH36_P7_D11	0.593570446172	green3	2	0.29396	1.818
MGH36_P7_E01	NA	black	0	0	2.412
MGH36_P7_E03	0.176529768067	green3	2	0.12565	2.614
MGH36_P7_E04	0.765431695847	green3	2	0.24367	1.6017
MGH36_P7_E05	1.39823930364	green3	2	0.13356	0.82049
MGH36_P7_E07	NA	black	0	0	1.8094
MGH36_P7_E08	0.667210055665	green3	2	0.33914	1.5878
MGH36_P7_E10	0.548241192117	green3	2	0.10434	2.1184
MGH36_P7_E12	NA	black	0	0	2.2302
MGH36_P7_F01	0.023868286705	green3	2	0.15316	2.8197
MGH36_P7_F02	0.468166375565	green3	2	0.03984	2.2711
MGH36_P7_F03	-1.57108458393	black	0	0.034216	4.6445
MGH36_P7_F04	-0.487556236997	green3	2	0.055196	3.4404
MGH36_P7_F06	NA	black	0	0	1.6159
MGH36_P7_F08	0.17021045333	green3	2	0.08134	2.633
MGH36_P7_F09	1.00860905801	green3	2	0.075875	1.5195
MGH36_P7_F10	0.750772116324	green3	2	0.051024	1.8992
MGH36_P7_F11	0.529294965155	green3	2	0.069015	2.1725
MGH36_P7_F12	1.614050088	black	0	0.052416	0.71984
MGH36_P7_G01	0.372145891274	green3	2	0.17121	2.3167
MGH36_P7_G02	1.39229570973	green3	2	0.032806	1.0745
MGH36_P7_G03	NA	black	0	0	2.275
MGH36_P7_G04	-0.0360237854605	green3	2	0.23266	2.91
MGH36_P7_G05	-2.39977922829	black	0	0.15575	5.8605
MGH36_P7_G06	0.44020377489	green3	2	0.1137	2.2594
MGH36_P7_G08	0.040066561476	green3	2	0.10836	2.7989
MGH36_P7_G09	-0.349989986421	green3	2	1.2654	1.7009
MGH36_P7_G10	NA	black	0	0	5.8956
MGH36_P7_G11	0.303622442793	green3	2	0.6663	1.568
MGH36_P7_H01	0.256342290676	green3	2	0.05797	2.5296
MGH36_P7_H02	1.57487931609	black	0	0.075875	0.71282
MGH36_P7_H03	-1.49828781924	red	1	0.071763	4.631
MGH36_P7_H04	0.804506282251	green3	2	0.11237	1.7515
MGH36_P7_H07	0.306145489551	green3	2	0.097611	2.4497
MGH36_P7_H08	0.422702694585	green3	2	0.21661	2.2045
MGH36_P7_H10	1.08604651161	green3	2	0.13225	1.3051
MGH36_P7_H11	0.453624378356	green3	2	0.10434	2.2476
MGH36_P7_H12	0.0199500224447	green3	2	3.0493	2.9441
MGH36_P5_A02	0.163646160043	green3	2	0.53306	2.4263
MGH36_P5_A03	-1.57201828848	black	0	2.657	1.8941
MGH36_P5_A05	NA	black	0	0	2.9317
MGH36_P5_A06	-0.0597745454133	green3	2	2.2191	2.8566
MGH36_P5_A07	0.127732750772	green3	2	0.16864	2.672
MGH36_P5_A08	-2.22782954031	black	0	0.059355	5.4047
MGH36_P5_A09	0.0867458867675	green3	2	0.74502	2.4008
MGH36_P5_B02	0.418549066014	green3	2	0.14143	2.2702
MGH36_P5_B03	0.151991970467	green3	2	0.10165	2.6524
MGH36_P5_B04	-0.553576037006	green3	2	0.066261	3.5269
MGH36_P5_B05	0.0693695312438	green3	2	1.1738	3.2805
MGH36_P5_B06	-0.0276489635007	green3	2	0.14926	2.8906
MGH36_P5_B07	-0.76056848748	green3	2	0.052416	3.7592
MGH36_P5_B08	0.0896464795746	green3	2	0.075875	2.737
MGH36_P5_B09	-0.0123644865413	green3	2	0.51803	2.8938
MGH36_P5_B10	0.665404558068	green3	2	0.10568	1.9553
MGH36_P5_B11	-0.179367671608	green3	2	0.11636	3.087
MGH36_P5_C01	NA	black	0	0	3.128
MGH36_P5_C02	0.355329031547	green3	2	0.20289	2.3202
MGH36_P5_C03	-0.287585867889	green3	2	0.038436	3.1942
MGH36_P5_C04	0.516239747281	green3	2	0.074505	2.1855
MGH36_P5_C05	0.0697209264421	green3	2	0.17249	2.7542
MGH36_P5_C06	7.75452993673	black	0	3.9947	5.9307
MGH36_P5_C09	-0.676401709777	green3	2	0.1003	3.7048
MGH36_P5_C11	0.0905093322934	green3	2	0.80074	2.1731
MGH36_P5_C12	-0.41180724275	green3	2	0.071763	3.3595
MGH36_P5_D01	0.00224617226653	green3	2	0.9138	2.825
MGH36_P5_D02	0.0383530142004	green3	2	0.75018	2.6647
MGH36_P5_D03	0.0407265982106	green3	2	0.21661	2.7933
MGH36_P5_D04	-0.253097685926	green3	2	0.084064	3.1699
MGH36_P5_D06	1.04706404511	green3	2	0.13619	1.3561
MGH36_P5_D07	-0.935037034382	green3	2	0.36513	4.48
MGH36_P5_D08	0.281662488575	green3	2	0.092207	2.4844
MGH36_P5_D09	1.10213912632	green3	2	0.16221	1.2154
MGH36_P5_D11	0.606339199389	green3	2	0.094912	2.0475
MGH36_P5_D12	0.229490068319	green3	2	0.069015	2.5602
MGH36_P5_E01	NA	black	0	0	2.8053
MGH36_P5_E02	-0.220438755929	green3	2	1.5435	2.4704
MGH36_P5_E03	0.0122432973287	green3	2	1.3573	2.9216
MGH36_P5_E05	0.311262114915	green3	2	0.12168	2.4316
MGH36_P5_E07	0.317369868261	green3	2	0.29748	2.3106
MGH36_P5_E08	-0.320727051085	green3	2	3.0507	2.7606
MGH36_P5_E09	-0.250707731519	green3	2	0.87342	4.7719
MGH36_P5_E10	0.50631842998	green3	2	0.086784	2.1894
MGH36_P5_E11	0.566381745376	green3	2	0.10165	2.0959
MGH36_P5_F02	0.111185401551	green3	2	0.74244	2.2648
MGH36_P5_F04	0.0953622861278	green3	2	0.12168	2.7244
MGH36_P5_F05	0.132027825632	green3	2	0.092207	2.6803
MGH36_P5_F06	0.000268208086448	green3	2	0.14012	2.852
MGH36_P5_F07	-1.42941975649	red	1	0.20038	4.8079
MGH36_P5_F08	0.0373925683123	green3	2	1.9609	2.9454
MGH36_P5_F09	-0.471433462294	green3	2	0.37629	3.7203
MGH36_P5_F10	4.25074258142	black	0	2.3721	6.6035
MGH36_P5_F11	1.05950144239	green3	2	0.082703	1.4372
MGH36_P5_G01	-0.600089385895	green3	2	2.5772	2.5041
MGH36_P5_G02	NA	black	0	0	1.1519
MGH36_P5_G04	-0.00871805347537	green3	2	3.119	2.9307
MGH36_P5_G06	1.16266707236	green3	2	0.123	1.2091
MGH36_P5_G07	0.109155748975	green3	2	0.20414	2.6922
MGH36_P5_G08	-0.181111583547	green3	2	0.28096	3.1496
MGH36_P5_G09	0.613645666758	green3	2	0.074505	2.0566
MGH36_P5_G10	0.393163002394	green3	2	0.1903	2.2717
MGH36_P5_G11	0.450642963276	green3	2	0.26903	2.1063
MGH36_P5_H02	-0.167419743318	green3	2	0.14274	3.0791
MGH36_P5_H03	0.261407447994	green3	2	0.077243	2.5165
MGH36_P5_H05	-0.542042636571	green3	2	0.21164	3.638
MGH36_P5_H06	0.21222089343	green3	2	0.69777	1.8746
MGH36_P5_H07	-0.117976067711	green3	2	0.19787	3.0254
MGH36_P5_H09	-0.304317946171	green3	2	0.14012	3.2605
MGH36_P10_A02	0.0641119997414	green3	2	0.37962	2.7355
MGH36_P10_A04	0.518214071574	green3	2	0.18015	2.0912
MGH36_P10_A05	0.355026641319	green3	2	1.5974	3.5458
MGH36_P10_A06	NA	black	0	0	3.3189
MGH36_P10_A07	0.65444452419	green3	2	0.041243	2.0335
MGH36_P10_A09	-0.524966946706	green3	2	1.7018	2.1164
MGH36_P10_A11	-0.776644847213	green3	2	2.2418	2.236
MGH36_P10_A12	NA	black	0	0	4.7807
MGH36_P10_B01	0.106141062194	green3	2	0.051024	2.719
MGH36_P10_B03	0.167244408763	green3	2	0.29042	2.5751
MGH36_P10_B05	0.729346903033	green3	2	0.22897	1.6897
MGH36_P10_B07	-0.716371848923	green3	2	1.9309	2.0864
MGH36_P10_B08	0.881079284288	green3	2	0.15963	1.5656
MGH36_P10_B10	NA	black	0	0	2.614
MGH36_P10_B11	NA	black	0	0	2.4939
MGH36_P10_C01	-0.234072078828	green3	2	0.25338	3.2191
MGH36_P10_C03	-1.38175180613	red	1	3.1418	2.2277
MGH36_P10_C04	NA	black	0	0	2.1931
MGH36_P10_C06	-0.214850488997	green3	2	0.37295	3.2579
MGH36_P10_C07	0.818433381378	green3	2	0.088142	1.7643
MGH36_P10_C08	-0.248276044903	green3	2	0.13225	3.1829
MGH36_P10_C09	0.0907159153148	green3	2	0.077243	2.7355
MGH36_P10_C10	-1.50826079809	red	1	0.10969	4.7139
MGH36_P10_C12	-0.905379340235	green3	2	1.9309	1.8774
MGH36_P10_D01	1.757461568	black	0	0.066261	0.47197
MGH36_P10_D02	-0.679998492866	green3	2	2.8428	2.5223
MGH36_P10_D03	NA	black	0	0	5.1645
MGH36_P10_D04	-0.953572111797	green3	2	0.23143	4.238
MGH36_P10_D05	0.450869046763	green3	2	0.12697	2.2351
MGH36_P10_D07	-0.925651009028	green3	2	3.7576	2.5811
MGH36_P10_D09	-0.732506757255	green3	2	0.17887	3.8616
MGH36_P10_D10	-0.527591817831	green3	2	1.6517	2.0576
MGH36_P10_D11	0.136985558708	green3	2	0.048236	2.6812
MGH36_P10_D12	0.019916069504	green3	2	0.89453	2.5112
MGH36_P10_E02	-0.033889886413	green3	2	0.12565	2.8972
MGH36_P10_E03	0.111538517338	green3	2	0.045443	2.713
MGH36_P10_E04	-0.0873655862927	green3	2	0.25217	2.9922
MGH36_P10_E05	NA	black	0	0	1.7467
MGH36_P10_E07	1.28500409053	green3	2	2.0479	4.2945
MGH36_P10_E10	0.408802403476	green3	2	0.14796	2.2795
MGH36_P10_E11	0.281367491117	green3	2	0.57531	2.0011
MGH36_P10_E12	-1.16293526053	red	1	0.14274	4.3599
MGH36_P10_F02	NA	black	0	0	1.5033
MGH36_P10_F03	-0.629258338106	green3	2	1.7681	2.0409
MGH36_P10_F05	-0.186348245803	green3	2	1.2284	2.1421
MGH36_P10_F06	NA	black	0	0	3.1294
MGH36_P10_F08	0.772911566308	green3	2	0.15575	1.7364
MGH36_P10_F09	0.0934163912525	green3	2	0.23634	2.7104
MGH36_P10_F10	-1.34937079716	red	1	0.090853	4.4945
MGH36_P10_F11	-0.533406477505	green3	2	2.3268	2.4761
MGH36_P10_F12	0.322923603807	green3	2	0.15834	2.3962
MGH36_P10_G01	0.0138346335072	green3	2	0.052416	2.8329
MGH36_P10_G02	-0.0456403076072	green3	2	0.44042	2.9577
MGH36_P10_G03	-0.563343526973	green3	2	1.8957	2.233
MGH36_P10_G05	NA	black	0	0	2.6019
MGH36_P10_G06	NA	black	0	0	0.89685
MGH36_P10_G07	0.164731765989	green3	2	0.04684	2.6471
MGH36_P10_G08	NA	black	0	0	2.5697
MGH36_P10_G09	-1.24025213348	red	1	1.9077	1.4808
MGH36_P10_G10	NA	black	0	0	1.8082
MGH36_P10_G11	-0.527270562053	green3	2	2.7949	2.6034
MGH36_P10_H01	0.290409920155	green3	2	0.11503	2.4631
MGH36_P10_H03	0.368333771879	green3	2	0.064883	2.384
MGH36_P10_H04	NA	black	0	0	2.8301
MGH36_P10_H05	NA	black	0	0	2.2892
MGH36_P10_H06	NA	black	0	0	1.4926
MGH36_P10_H09	0.952039198919	green3	2	0.038436	1.6512
MGH36_P10_H11	0.329570132667	green3	2	0.30801	2.2798
MGH36_P10_H12	NA	black	0	0	2.7805
MGH36_P8_A01	NA	black	0	0	2.4965
MGH36_P8_A03	0.311374865062	green3	2	0.11237	2.4359
MGH36_P8_A04	0.758648420489	green3	2	0.12961	1.7941
MGH36_P8_A06	0.133752672131	green3	2	0.6951	2.2771
MGH36_P8_A07	-0.187858837768	green3	2	0.14926	3.1087
MGH36_P8_A08	NA	black	0	0	2.4523
MGH36_P8_A09	0.0383346283517	green3	2	0.89608	1.7093
MGH36_P8_A11	0.0139765966902	green3	2	0.91762	2.4481
MGH36_P8_A12	-1.80832662974	black	0	0.12168	5.088
MGH36_P8_B01	NA	black	0	0	4.2189
MGH36_P8_B02	-1.27145980208	red	1	0.19156	4.5865
MGH36_P8_B03	0.169087291983	green3	2	0.71896	2.0165
MGH36_P8_B04	-1.08883526618	green3	2	0.11503	4.2253
MGH36_P8_B05	-0.2189423355	green3	2	0.051024	3.1165
MGH36_P8_B08	-1.75405730301	black	0	2.7113	1.8131
MGH36_P8_B09	-1.2834632686	red	1	0.1177	4.4634
MGH36_P8_B10	-0.017624370083	green3	2	1.0538	2.6649
MGH36_P8_B11	0.895890461236	green3	2	0.08134	1.6668
MGH36_P8_B12	NA	black	0	0	4.8171
MGH36_P8_C01	0.054427826003	green3	2	0.45418	2.7409
MGH36_P8_C02	NA	black	0	0	3.8111
MGH36_P8_C03	-0.766016218834	green3	2	0.68796	5.3288
MGH36_P8_C05	-0.624068821235	green3	2	0.17377	3.7114
MGH36_P8_C06	5.78673548771	black	0	3.5709	5.525
MGH36_P8_C09	-0.171532891699	green3	2	0.24367	3.1192
MGH36_P8_C10	-1.93033586172	black	0	2.6496	1.659
MGH36_P8_C12	-0.762399426348	green3	2	2.6434	2.4149
MGH36_P8_D01	-0.479670637596	green3	2	1.4158	1.7672
MGH36_P8_D03	0.144664639933	green3	2	0.09356	2.6636
MGH36_P8_D04	-1.05117196386	green3	2	0.37851	4.7017
MGH36_P8_D05	0.219008294965	green3	2	0.53605	2.2678
MGH36_P8_D07	0.475899229505	green3	2	0.090853	2.2271
MGH36_P8_D08	-0.128393514798	green3	2	1.6041	2.6688
MGH36_P8_D09	0.378190392951	green3	2	1.5869	3.6022
MGH36_P8_D10	0.618306614737	green3	2	0.19156	1.9245
MGH36_P8_D11	0.0106125604484	green3	2	1.051	3.0273
MGH36_P8_D12	1.33547244886	green3	2	0.084064	1.0412
MGH36_P8_E01	NA	black	0	0	2.4735
MGH36_P8_E02	-0.438400244329	green3	2	2.1709	2.5033
MGH36_P8_E03	0.183082914627	green3	2	1.1648	4.1617
MGH36_P8_E04	0.194817388332	green3	2	0.5888	2.257
MGH36_P8_E05	NA	black	0	0	2.4041
MGH36_P8_E06	-0.4152496142	green3	2	2.296	2.5636
MGH36_P8_E08	0.310374586244	green3	2	0.063503	2.4589
MGH36_P8_E10	0.584028350607	green3	2	3.4213	3.2123
MGH36_P8_F02	0.222359314058	green3	2	0.067639	2.5697
MGH36_P8_F04	NA	black	0	0	2.3623
MGH36_P8_F05	1.19458337238	green3	2	1.9115	4.3926
MGH36_P8_F07	NA	black	0	0	1.8266
MGH36_P8_F09	0.163024320381	green3	2	0.075875	2.6434
MGH36_P8_G01	NA	black	0	0	2.9326
MGH36_P8_G02	-2.16243757228	black	0	0.085425	5.3986
MGH36_P8_G03	0.0700525334946	green3	2	0.7137	2.5452
MGH36_P8_G04	NA	black	0	0	2.1661
MGH36_P8_G05	NA	black	0	0	2.1299
MGH36_P8_G06	NA	black	0	0	4.1416
MGH36_P8_G07	NA	black	0	0	2.8464
MGH36_P8_G08	1.64214466957	black	0	2.5425	4.1183
MGH36_P8_G09	NA	black	0	0	2.5714
MGH36_P8_G10	-0.099521943135	green3	2	0.16479	2.9919
MGH36_P8_G12	NA	black	0	0	2.8357
MGH36_P8_H01	1.20180778104	green3	2	0.084064	1.2333
MGH36_P8_H03	-0.603420631019	green3	2	1.7668	2.0738
MGH36_P8_H04	0.316182544261	green3	2	1.1789	5.4907
MGH36_P8_H06	0.77904577179	green3	2	0.23511	1.5945
MGH36_P8_H07	-1.23979285993	red	1	2.0296	1.6365
MGH36_P8_H09	-0.766790220825	green3	2	0.034216	3.749
MGH36_P8_H10	NA	black	0	0	3.0614
MGH36_P8_H11	0.335580825766	green3	2	0.58111	1.8012
MGH36_P9_A01	NA	black	0	0	2.8223
MGH36_P9_A02	-0.231954912712	green3	2	0.19661	3.1884
MGH36_P9_A03	0.0010694287286	green3	2	0.92676	2.8436
MGH36_P9_A05	-0.543884586869	green3	2	0.43189	3.9407
MGH36_P9_A06	0.551311891032	green3	2	0.097611	2.12
MGH36_P9_A07	-0.318434406666	green3	2	1.8032	2.4766
MGH36_P9_A09	-0.0569894305742	green3	2	0.78743	3.209
MGH36_P9_A10	-0.897476196562	green3	2	0.29514	4.273
MGH36_P9_A11	0.458129999344	green3	2	0.048236	2.2786
MGH36_P9_A12	0.371983560588	green3	2	1.6452	3.5282
MGH36_P9_B01	-1.13188091196	red	1	2.2256	1.9214
MGH36_P9_B04	-0.0899320365942	green3	2	1.9968	2.8061
MGH36_P9_B06	0.0315126225928	green3	2	1.1184	3.125
MGH36_P9_B07	0.55913536894	green3	2	0.27739	1.9061
MGH36_P9_B08	0.0365332473866	green3	2	1.0377	3.826
MGH36_P9_B09	-0.311595300656	green3	2	1.2388	1.7347
MGH36_P9_B10	0.36840897242	green3	2	1.8359	3.3842
MGH36_P9_B11	-0.715001981841	green3	2	1.9657	2.116
MGH36_P9_B12	-0.109729842063	green3	2	0.39287	3.0721
MGH36_P9_C01	NA	black	0	0	2.9697
MGH36_P9_C02	-0.552403673398	green3	2	0.074505	3.5317
MGH36_P9_C03	NA	black	0	0	3.5366
MGH36_P9_C05	-0.101578455358	green3	2	0.51602	3.1122
MGH36_P9_C07	NA	black	0	0	2.2004
MGH36_P9_C08	0.337882342076	green3	2	0.45838	2.079
MGH36_P9_C09	0.274540016011	green3	2	0.17249	2.4589
MGH36_P9_C11	0.0421888848669	green3	2	1.0552	3.5743
MGH36_P9_C12	-0.116466673381	green3	2	2.4378	2.8274
MGH36_P9_D05	0.779639231308	green3	2	2.4168	3.5281
MGH36_P9_D07	-0.263337300426	green3	2	0.12829	3.201
MGH36_P9_D08	0.166901623435	green3	2	0.15056	2.6208
MGH36_P9_D09	NA	black	0	0	1.7044
MGH36_P9_D10	0.616575266143	green3	2	0.43616	1.4441
MGH36_P9_D11	0.339939252207	green3	2	0.24853	2.3112
MGH36_P9_E01	2.11715889029	black	0	2.3262	4.7368
